# LF_DEM version 3.0
# np 512
# VF 0.5
# Lx 18.4603
# Ly 18.4603
# Lz 18.4603
#1: shear strain
#2: Viscosity
#3: N1
#4: N2
#5: Viscosity(lub)
#6: N1(lub)
#7: N2(lub)
#8: Viscosity(xF_contact part)
#9: N1(xF_contact part)
#10: N2(xF_contact part)
#11: Viscosity(GU_contact part)
#12: N1(GU_contact part)
#13: N2(GU_contact part)
#14: Viscosity(friction)
#15: N1(friction)
#16: N2(friction)
#17: Viscosity(Colloidal force XF)
#18: N1(Colloidal force XF)
#19: N2(Colloidal force XF)
#20: Viscosity(Colloidal force GU)
#21: N1(Colloidal force GU)
#22: N2(Colloidal force GU)
#23: Viscosity(brownian)
#24: N1(brownian)
#25: N2(brownian)
#26: min gap (non-dim)
#27: max tangential displacement
#28: Average normal contact force
#29: max Fc_normal
#30: max velocity
#31: max angular velocity
#32: max contact normal velocity
#33: max contact tangential velocity
#34: average contact number per particle
#35: kn
#36: kt
#37: dt
#38: particle pressure
#39: particle pressure contact
#40: particle pressure colloidal force
#41: ratio of dynamic friction
#42: rate of static friction to dynamic
#43: number of active interactions
#44: average tangential velocity (contact)
#45: average normal velocity (contact)
#46: average sliding velocity (dynamic friction)
0.0100909 6.96642 0.238891 0.0898594 5.70996 0.238042 0.0900386 0 0 0 0 0 0 0 0 0 0.0116912 0.000694555 -0.00171783 -0.00523481 0.000154707 0.0015386 0 0 0 0.0309872 0 0 0 0.970879 0.409336 0 0 0 6132.48 3709.88 0.000117336 0.233084 -0 0.25488 0 0 2210 0 0 0 
0.0200645 6.98665 0.228492 -0.0319896 5.71899 0.226129 -0.0318109 0 0 0 0 0 0 0 0 0 0.027303 0.00226773 -0.00230337 -0.00964204 9.54697e-05 0.00212466 0 0 0 0.0271662 0 0 0 0.92372 0.41322 0 0 0 6132.48 3709.88 0.000117336 0.414881 -0 0.25658 0 0 2215 0 0 0 
0.030038 7.02544 0.215547 -0.153515 5.74676 0.211525 -0.152862 0 0 0 0 0 0 0 0 0 0.0428912 0.00395424 -0.0040555 -0.0142146 6.77995e-05 0.00340223 0 0 0 0.0235092 0 0 0 0.948956 0.417068 0 0 0 6132.48 3709.88 0.000117336 0.603235 -0 0.259989 0 0 2220 0 0 0 
0.0400116 7.0626 0.200033 -0.266016 5.77321 0.194306 -0.264454 0 0 0 0 0 0 0 0 0 0.0585058 0.0057601 -0.00691791 -0.0191235 -3.31193e-05 0.00535583 0 0 0 0.0200546 0 0 0 0.973169 0.421066 0 0 0 6132.48 3709.88 0.000117336 0.79005 -0 0.265056 0 0 2218 0 0 0 
0.0501025 7.11804 0.195955 -0.409154 5.81811 0.188506 -0.406132 0 0 0 0 0 0 0 0 0 0.0743907 0.00773945 -0.0109149 -0.0244633 -0.000291006 0.00789254 0 0 0 0.0167758 0 0 0 1.00013 0.424794 0 0 0 6132.48 3709.88 0.000117336 0.991027 -0 0.27182 0 0 2217 0 0 0 
0.060076 7.1709 0.193672 -0.552572 5.861 0.18433 -0.547893 0 0 0 0 0 0 0 0 0 0.0902107 0.0098587 -0.0158654 -0.0303115 -0.000516528 0.0111861 0 0 0 0.0137755 0 0 0 1.02776 0.432345 0 0 0 6132.48 3709.88 0.000117336 1.20666 -0 0.280053 0 0 2211 0 0 0 
0.0700496 7.26519 0.183453 -0.70019 5.9457 0.172061 -0.6935 0 0 0 0 0 0 0 0 0 0.106146 0.0121515 -0.0217237 -0.0366613 -0.000759231 0.015033 0 0 0 0.0110436 0 0 0 1.05704 0.438674 0 0 0 6132.48 3709.88 0.000117336 1.42922 -0 0.289753 0 0 2214 0 0 0 
0.0800232 7.38244 0.183104 -0.860891 6.05381 0.169694 -0.852104 0 0 0 0 0 0 0 0 0 0.122238 0.0146152 -0.0284311 -0.0436059 -0.00120533 0.0196448 0 0 0 0.0081477 0 0 0 1.10495 0.440551 0 0 0 6132.48 3709.88 0.000117336 1.66427 -0 0.300861 0 0 2222 0 0 0 
0.090114 7.50555 0.205926 -1.02947 6.16827 0.190346 -1.01854 0 0 0 0 0 0 0 0 0 0.138619 0.0173597 -0.03596 -0.0513466 -0.00177962 0.025028 0 0 0 0.00527279 0 0 0 1.19317 0.390129 0 0 0 6132.48 3709.88 0.000117336 1.90887 -0 0.313426 0 0 2224 0 0 0 
0.100088 7.64953 0.201864 -1.1872 6.30442 0.184204 -1.17433 0 0 0 0 0 0 0 0 0 0.154876 0.0203599 -0.0440394 -0.0597679 -0.00269968 0.0311709 0 0 0 0.00320041 0 0 0 1.28354 0.389526 0 0 0 6132.48 3709.88 0.000117336 2.16238 -0 0.327072 0 0 2231 0 0 0 
