# LF_DEM version 3.0
# np 512
# VF 0.56
# Lx 17.776
# Ly 17.776
# Lz 17.776
0.0100065 13.349 -2.14383 0.0661657 0.633914 -0.00776366 -2.27214 -2.22489 -0.0139525 0.0082725 0.544198 -0.012955 -0.0200427 -0.0458108 0 0 0 0 0 0 0 0 0 0 0 0 -2.12988 0.0578932 0.0897161 0.00519131 -2.25209 -2.17908 
0.0200015 15.0129 -2.1513 0.0693739 0.722186 -0.0124984 -2.26703 -2.24737 -0.0474478 0.00949087 0.543059 -0.013558 -0.0354311 -0.0792269 0 0 0 0 0 0 0 0 0 0 0 0 -2.10385 0.0598831 0.179127 0.00105957 -2.2316 -2.16815 
0.0300081 16.5816 -2.1669 0.0724831 0.805407 -0.0175626 -2.27 -2.27963 -0.0770927 0.0106764 0.544714 -0.0145047 -0.0497225 -0.10962 0 0 0 0 0 0 0 0 0 0 0 0 -2.08981 0.0618067 0.260693 -0.00305796 -2.22027 -2.17001 
0.0400031 18.0624 -2.19112 0.0744978 0.88397 -0.0227717 -2.27964 -2.31987 -0.105788 0.0114808 0.548824 -0.0151291 -0.0630291 -0.13871 0 0 0 0 0 0 0 0 0 0 0 0 -2.08533 0.063017 0.335146 -0.00764252 -2.21661 -2.18116 
0.0500096 19.4215 -2.21991 0.0773542 0.95607 -0.0292721 -2.29449 -2.36615 -0.132077 0.0127509 0.553642 -0.0166058 -0.0760438 -0.1659 0 0 0 0 0 0 0 0 0 0 0 0 -2.08784 0.0646034 0.402428 -0.0126664 -2.21845 -2.20025 
0.0600046 20.7594 -2.25822 0.0799857 1.02705 -0.0366642 -2.31576 -2.42219 -0.159645 0.0137351 0.562109 -0.0182903 -0.0889946 -0.195191 0 0 0 0 0 0 0 0 0 0 0 0 -2.09857 0.0662506 0.464938 -0.0183739 -2.22676 -2.227 
0.0700111 22.0169 -2.30162 0.0843831 1.09376 -0.0463825 -2.34207 -2.48083 -0.186415 0.0159167 0.570914 -0.021211 -0.102551 -0.222762 0 0 0 0 0 0 0 0 0 0 0 0 -2.1152 0.0684664 0.522847 -0.0251715 -2.23952 -2.25807 
0.0800061 23.2287 -2.34939 0.089764 1.15805 -0.0569275 -2.37236 -2.54348 -0.213175 0.0188242 0.581988 -0.0244868 -0.116219 -0.250579 0 0 0 0 0 0 0 0 0 0 0 0 -2.13621 0.0709398 0.576061 -0.0324407 -2.25614 -2.2929 
0.0900011 24.4058 -2.40365 0.0948309 1.2205 -0.0676965 -2.40871 -2.6102 -0.241936 0.021634 0.595182 -0.0277779 -0.131343 -0.279449 0 0 0 0 0 0 0 0 0 0 0 0 -2.16172 0.0731968 0.625314 -0.0399186 -2.27736 -2.33075 
0.100008 25.4814 -2.46027 0.0992661 1.27756 -0.0788126 -2.44746 -2.68009 -0.270607 0.024589 0.608258 -0.0316777 -0.146657 -0.309355 0 0 0 0 0 0 0 0 0 0 0 0 -2.18966 0.0746771 0.669298 -0.0471349 -2.3008 -2.37073 
0.110003 26.5519 -2.52122 0.104206 1.33435 -0.089709 -2.48814 -2.75327 -0.300061 0.0283422 0.623314 -0.0363368 -0.16251 -0.339359 -0.0019982 0.000936339 0.00292453 -0.00115067 0.000102491 -0.00419109 -1.21308e-05 -0.000966465 -0.000705755 0.00212684 0.000441456 0.00094685 -2.21915 0.0758939 0.708816 -0.0543484 -2.32617 -2.41067 
0.120009 27.5342 -2.58329 0.109199 1.38646 -0.101529 -2.53362 -2.82736 -0.330589 0.0322847 0.639667 -0.0410586 -0.179938 -0.371706 -0.00208791 0.00104355 0.00309486 -0.00129782 5.76589e-05 -0.00448039 -0.000197164 -0.0010435 -0.000624909 0.00230682 0.000455973 0.000747559 -2.25042 0.0769143 0.744325 -0.0614792 -2.35419 -2.45192 
0.130004 28.4907 -2.64967 0.113529 1.43721 -0.114336 -2.58007 -2.90618 -0.362519 0.0360999 0.656657 -0.0463608 -0.197731 -0.403636 -0.00406005 0.000815265 0.00697698 -0.000426819 3.33732e-05 -0.0114201 0.000750442 -0.000138604 -0.00217938 0.000391973 0.000699796 0.00182031 -2.28384 0.0767522 0.77575 -0.0679403 -2.38308 -2.49294 
0.140011 29.4122 -2.72062 0.116852 1.4861 -0.123559 -2.62886 -2.98754 -0.392502 0.0391247 0.671278 -0.0498907 -0.214738 -0.432612 -0.013275 0.00475976 0.0225816 -0.00644583 -0.00257657 -0.034922 0.0040734 -0.00343788 -0.0101282 0.00635996 0.00193188 0.0151532 -2.31892 0.0764057 0.802364 -0.0735828 -2.41348 -2.53516 
0.150006 30.378 -2.79878 0.125228 1.53733 -0.137349 -2.68417 -3.07431 -0.422278 0.0418789 0.686363 -0.0530829 -0.232425 -0.461195 -0.0395803 0.0146603 0.0504036 -0.0152146 -0.00780697 -0.0669147 0.0206743 -0.00756604 -0.027885 0.00985463 0.000311165 0.0329104 -2.3576 0.0762553 0.828449 -0.0789059 -2.44425 -2.57911 
