# LF_DEM version 3.0
# np 512
# VF 0.5
# Lx 18.4603
# Ly 18.4603
# Lz 18.4603
0.0100909 6.96642 -0.00232736 -0.00214296 0.303266 0.00139751 -0.0197681 -0.0150009 0.0103277 -0.00222753 0.302923 0.00144563 -0.00707754 -0.00230084 0 0 0 0 0 0 0 0 0 0 0 0 -0.012655 8.4571e-05 0.000342521 -4.81207e-05 -0.0126906 -0.0127001 
0.0200645 6.98665 -0.0144946 -0.00273941 0.304339 0.00140368 -0.0249193 -0.0266164 -0.00186141 -0.00281145 0.303402 0.00144544 -0.0121703 -0.0138579 0 0 0 0 0 0 0 0 0 0 0 0 -0.0126332 7.20331e-05 0.000936944 -4.17605e-05 -0.0127491 -0.0127585 
0.030038 7.02544 -0.027094 -0.00334776 0.306396 0.00130758 -0.0303848 -0.0385291 -0.0144253 -0.00340216 0.304875 0.00134398 -0.0175375 -0.025647 0 0 0 0 0 0 0 0 0 0 0 0 -0.0126687 5.44005e-05 0.00152134 -3.64025e-05 -0.0128474 -0.012882 
0.0400116 7.0626 -0.0395429 -0.00400903 0.308368 0.00178203 -0.0360424 -0.050155 -0.0267905 -0.00404336 0.306278 0.00181091 -0.023069 -0.0370987 0 0 0 0 0 0 0 0 0 0 0 0 -0.0127525 3.43307e-05 0.00208929 -2.88799e-05 -0.0129735 -0.0130563 
0.0501025 7.11804 -0.0528806 -0.00467091 0.311309 0.0019976 -0.04157 -0.0632763 -0.039984 -0.00468 0.308661 0.00201927 -0.0284386 -0.0499846 0 0 0 0 0 0 0 0 0 0 0 0 -0.0128965 9.0871e-06 0.00264873 -2.16702e-05 -0.0131313 -0.0132917 
0.060076 7.1709 -0.0669371 -0.00489577 0.314114 0.00245846 -0.0478969 -0.0772117 -0.0538696 -0.00488131 0.310936 0.00247463 -0.034582 -0.0636486 0 0 0 0 0 0 0 0 0 0 0 0 -0.0130675 -1.44521e-05 0.00317775 -1.61706e-05 -0.0133149 -0.0135631 
0.0700496 7.26519 -0.0817162 -0.00504326 0.319116 0.00286561 -0.0543025 -0.0914487 -0.0684449 -0.00500214 0.315429 0.00287286 -0.0407817 -0.077573 0 0 0 0 0 0 0 0 0 0 0 0 -0.0132713 -4.11161e-05 0.00368628 -7.24244e-06 -0.0135208 -0.0138757 
0.0800232 7.38244 -0.0970403 -0.0057742 0.325336 0.00331879 -0.0610826 -0.106754 -0.083536 -0.00569869 0.321165 0.00331377 -0.047333 -0.0925386 0 0 0 0 0 0 0 0 0 0 0 0 -0.0135043 -7.55148e-05 0.00417154 5.02332e-06 -0.0137496 -0.0142157 
0.090114 7.50555 -0.11219 -0.0064923 0.331867 0.00350535 -0.0684999 -0.123115 -0.0984441 -0.00638571 0.327237 0.00349079 -0.0545071 -0.108542 0 0 0 0 0 0 0 0 0 0 0 0 -0.0137462 -0.000106588 0.00462994 1.45615e-05 -0.0139928 -0.0145728 
0.100088 7.64953 -0.128573 -0.00730845 0.339506 0.00361055 -0.076299 -0.139282 -0.11458 -0.00717648 0.33446 0.00359472 -0.0620517 -0.124352 0 0 0 0 0 0 0 0 0 0 0 0 -0.0139931 -0.000131963 0.00504565 1.58365e-05 -0.0142473 -0.01493 
0.110061 7.7928 -0.144506 -0.00835337 0.347107 0.00378675 -0.0843996 -0.155817 -0.130282 -0.00819296 0.341694 0.00377188 -0.0698993 -0.140544 0 0 0 0 0 0 0 0 0 0 0 0 -0.0142239 -0.000160407 0.0054124 1.48699e-05 -0.0145003 -0.0152729 
0.120035 7.94346 -0.1616 -0.00942668 0.355099 0.00437485 -0.0928898 -0.174754 -0.147166 -0.00924178 0.349369 0.0043599 -0.0781376 -0.159153 0 0 0 0 0 0 0 0 0 0 0 0 -0.014434 -0.000184907 0.00573045 1.49518e-05 -0.0147523 -0.0156003 
0.130008 8.10001 -0.179379 -0.010645 0.363404 0.00453836 -0.102199 -0.193461 -0.164741 -0.010441 0.357398 0.00453236 -0.0871933 -0.177561 0 0 0 0 0 0 0 0 0 0 0 0 -0.0146377 -0.000204008 0.00600671 5.995e-06 -0.0150062 -0.0158996 
0.140099 8.30953 -0.199512 -0.0121214 0.37452 0.0052581 -0.111914 -0.214288 -0.181254 -0.0111013 0.365292 0.00471565 -0.0954236 -0.193438 -0.00100733 -0.000429556 0.00180205 0.000682187 -0.000156596 -0.0029438 -0.00237041 -0.00036248 0.00113595 -0.000152512 -0.00105263 -0.00165713 -0.0148805 -0.000228146 0.00628985 1.27715e-05 -0.0152813 -0.0162488 
0.150073 8.5305 -0.219616 -0.0133134 0.386242 0.00547788 -0.122018 -0.235993 -0.197669 -0.0143638 0.373797 0.00664746 -0.102046 -0.211302 -0.00323505 0.00136542 0.00358471 -0.000560263 -0.00175381 -0.00451168 -0.00361129 -0.000111723 0.00235246 -0.000590705 -0.00265112 -0.00366596 -0.0151004 -0.000203227 0.00650845 -1.86122e-05 -0.0155671 -0.0165142 
0.160046 8.71183 -0.237874 -0.0151209 0.395862 0.00640514 -0.132468 -0.255503 -0.21071 -0.0156493 0.378675 0.00772919 -0.108799 -0.22126 -0.00768771 0.00283661 0.00826432 -0.00118841 -0.00339607 -0.010082 -0.00416639 -0.00210059 0.00221138 -0.00010075 -0.00441987 -0.00733514 -0.0153103 -0.000207613 0.0067122 -3.489e-05 -0.0158525 -0.0168266 
0.17002 8.79655 -0.248726 -0.0145895 0.400357 0.00644331 -0.140947 -0.267832 -0.219688 -0.0149266 0.382092 0.00807743 -0.116176 -0.232278 -0.00934818 0.00266847 0.0096812 -0.000921053 -0.00361242 -0.0114631 -0.00404766 -0.00207855 0.0016276 -0.000681425 -0.00501263 -0.0069141 -0.0156416 -0.000252858 0.00695665 -3.16444e-05 -0.0161458 -0.0171765 
0.180111 9.07094 -0.276888 -0.0176901 0.414914 0.00836688 -0.153439 -0.294559 -0.234692 -0.0154941 0.388841 0.00896421 -0.124645 -0.248627 -0.0185737 -7.88233e-05 0.0164808 0.00154267 -0.0047912 -0.0182781 -0.00780602 -0.00183493 0.00252973 -0.0021069 -0.00762281 -0.0103243 -0.015816 -0.000282223 0.00706192 -3.31013e-05 -0.0163799 -0.0173302 
