# LF_DEM version 3.0
# np 512
# VF 0.56
# Lx 17.776
# Ly 17.776
# Lz 17.776
#1: shear strain
#2: Viscosity
#3: N1
#4: N2
#5: Viscosity(lub)
#6: N1(lub)
#7: N2(lub)
#8: Viscosity(xF_contact part)
#9: N1(xF_contact part)
#10: N2(xF_contact part)
#11: Viscosity(GU_contact part)
#12: N1(GU_contact part)
#13: N2(GU_contact part)
#14: Viscosity(friction)
#15: N1(friction)
#16: N2(friction)
#17: Viscosity(Colloidal force XF)
#18: N1(Colloidal force XF)
#19: N2(Colloidal force XF)
#20: Viscosity(Colloidal force GU)
#21: N1(Colloidal force GU)
#22: N2(Colloidal force GU)
#23: Viscosity(brownian)
#24: N1(brownian)
#25: N2(brownian)
#26: min gap (non-dim)
#27: max tangential displacement
#28: Average normal contact force
#29: max Fc_normal
#30: max velocity
#31: max angular velocity
#32: max contact normal velocity
#33: max contact tangential velocity
#34: average contact number per particle
#35: kn
#36: kt
#37: dt
#38: particle pressure
#39: particle pressure contact
#40: particle pressure colloidal force
#41: ratio of dynamic friction
#42: rate of static friction to dynamic
#43: number of active interactions
#44: average tangential velocity (contact)
#45: average normal velocity (contact)
#46: average sliding velocity (dynamic friction)
0.0100065 14.7642 2.4146 2.27113 10.1779 0.598331 -0.481016 0 0 0 0 0 0 0 0 0 4.33896 1.94992 2.97186 -1.15268 -0.133657 -0.219715 0 0 0 0.0064084 0 0 0 3.96054 0.914311 0 0 0 153219 79702 1.15549e-05 81.7845 -0 83.9885 0 0 2492 0 0 0 
0.0200015 17.695 2.90845 1.67424 10.1103 0.596076 -0.774479 0 0 0 0 0 0 0 0 0 7.9375 2.46975 2.39557 -1.75282 -0.15738 0.0531407 0 0 0 0.00720296 0 0 0 3.69973 0.880915 0 0 0 153219 79702 1.15549e-05 80.7311 -0 82.0358 0 0 2501 0 0 0 
0.0300081 20.2496 3.41238 1.03418 10.0818 0.599797 -1.02645 0 0 0 0 0 0 0 0 0 10.9387 2.99086 1.80616 -2.17096 -0.178275 0.254469 0 0 0 0.00807406 0 0 0 3.6544 0.812083 0 0 0 153219 79702 1.15549e-05 80.1439 -0 80.8992 0 0 2500 0 0 0 
0.0400031 22.4685 3.86569 0.392875 10.0671 0.593598 -1.24037 0 0 0 0 0 0 0 0 0 13.5196 3.48606 1.19935 -2.51815 -0.213964 0.433891 0 0 0 0.00904454 0 0 0 3.49408 0.770638 0 0 0 153219 79702 1.15549e-05 79.9085 -0 80.2944 0 0 2494 0 0 0 
0.0500096 24.5561 4.23453 -0.258574 10.1196 0.591707 -1.44556 0 0 0 0 0 0 0 0 0 15.7955 3.92545 0.59154 -2.759 -0.282628 0.595447 0 0 0 0.010061 0 0 0 3.27881 0.80402 0 0 0 153219 79702 1.15549e-05 79.9858 -0 80.0628 0 0 2504 0 0 0 
0.0600046 26.4332 4.57158 -0.872466 10.1649 0.587241 -1.63325 0 0 0 0 0 0 0 0 0 17.8417 4.30952 -0.0162492 -2.97338 -0.325187 0.777029 0 0 0 0.00892849 0 0 0 3.32798 0.811507 0 0 0 153219 79702 1.15549e-05 80.2677 -0 80.1215 0 0 2506 0 0 0 
0.0700111 28.2136 4.8386 -1.50535 10.2591 0.571956 -1.8116 0 0 0 0 0 0 0 0 0 19.7016 4.64572 -0.612882 -3.14705 -0.379076 0.919136 0 0 0 0.00816848 0 0 0 3.49456 0.826245 0 0 0 153219 79702 1.15549e-05 80.7608 -0 80.4063 0 0 2509 0 0 0 
0.0800061 29.8029 5.07981 -2.09535 10.3349 0.561597 -1.97156 0 0 0 0 0 0 0 0 0 21.3997 4.94086 -1.19167 -3.3317 -0.422654 1.06788 0 0 0 0.00773808 0 0 0 3.57027 0.792141 0 0 0 153219 79702 1.15549e-05 81.3788 -0 80.8789 0 0 2509 0 0 0 
0.0900011 31.2898 5.26709 -2.67556 10.4381 0.55275 -2.12781 0 0 0 0 0 0 0 0 0 22.9519 5.19311 -1.74377 -3.50028 -0.478773 1.19602 0 0 0 0.00760689 0 0 0 3.85612 0.787963 0 0 0 153219 79702 1.15549e-05 82.1136 -0 81.5036 0 0 2514 0 0 0 
0.100008 32.6346 5.40453 -3.22678 10.543 0.531156 -2.2581 0 0 0 0 0 0 0 0 0 24.3691 5.40245 -2.2749 -3.67753 -0.529075 1.30622 0 0 0 0.00729879 0 0 0 4.16426 0.771375 0 0 0 153219 79702 1.15549e-05 82.9513 -0 82.2483 0 0 2520 0 0 0 
